batch_amount,liq_amount,rpm,impellerDiameter,solidDensity,Initial_Porosity,Granule_density,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Coarse
900,600,400,0.125,200,0.5,341.6141575,0.208215346,0.440725569,0.650456153,0.970723846,0.999949332,0.999949332,0.999999997,1
900,600,400,0.125,300,0.1,423.9155267,0.204062734,0.438895858,0.653839218,0.965683889,0.999929481,0.999929481,0.999999995,1
900,600,400,0.125,300,0.2,423.9219547,0.203991111,0.438769035,0.653430307,0.965606818,0.999928565,0.999928565,0.999999994,1
900,600,400,0.125,300,0.3,423.921969,0.204006678,0.438789056,0.653203323,0.965608469,0.999928605,0.999928605,0.999999994,1
900,600,400,0.125,300,0.4,423.9219832,0.204028959,0.438828109,0.652978799,0.965610867,0.999928646,0.999928646,0.999999994,1
900,600,400,0.125,300,0.5,423.922133,0.20514584,0.441290694,0.653890287,0.965640553,0.984007402,0.999929265,0.999999995,1
900,600,400,0.125,400,0.1,506.2156315,0.199258415,0.428194899,0.641460646,0.962131019,0.999910424,0.999910424,0.999999992,1
900,600,400,0.125,400,0.2,506.2156045,0.199351383,0.428382422,0.641341386,0.962126632,0.999910497,0.999910497,0.999999992,1
900,600,400,0.125,400,0.3,506.2155821,0.199426552,0.428532633,0.641221248,0.962122986,0.999910562,0.999910562,0.999999992,1
900,600,400,0.125,400,0.4,506.2176019,0.199442947,0.428583629,0.641022912,0.962083147,0.999910121,0.999910121,0.999999992,1
900,600,400,0.125,400,0.5,506.2155474,0.199533537,0.428755522,0.640994302,0.962118054,0.999910672,0.999910672,0.999999992,1
900,600,400,0.125,500,0.1,588.5139028,0.198975038,0.427914021,0.637677877,0.959791039,0.999897179,0.999897179,0.99999999,1
900,600,400,0.125,500,0.2,588.5139032,0.198900106,0.427729902,0.637436512,0.95979304,0.999897193,0.999897193,0.99999999,1
900,600,400,0.125,500,0.3,588.5139034,0.198823478,0.427537124,0.637188782,0.959795231,0.999897208,0.999897208,0.99999999,1
900,600,400,0.125,500,0.4,588.5139034,0.198744606,0.427331183,0.636928449,0.959797398,0.999897221,0.999897221,0.99999999,1
900,600,400,0.125,500,0.5,588.5139035,0.198665167,0.427118329,0.636662087,0.959799304,0.999897234,0.999897234,0.99999999,1
900,600,400,0.125,600,0.1,670.8111213,0.198862229,0.427325899,0.633291408,0.95694674,0.99988206,0.99988206,0.999999988,1
900,600,400,0.125,600,0.2,670.8111219,0.198853895,0.427290481,0.633186812,0.956953977,0.999882128,0.999882128,0.999999988,1
900,600,400,0.125,600,0.3,670.8111225,0.198845759,0.427255404,0.633084123,0.956961353,0.999882197,0.999882197,0.999999988,1
900,600,400,0.125,600,0.4,670.8111231,0.198837804,0.427220486,0.632981903,0.95696907,0.999882268,0.999882268,0.999999988,1
900,600,400,0.125,600,0.5,670.8111238,0.198829892,0.42718604,0.632880648,0.956977089,0.99988234,0.99988234,0.999999988,1
900,600,400,0.125,700,0.1,753.1083405,0.196071718,0.421663081,0.627106294,0.954557854,0.999863763,0.999863763,0.999999985,1
900,600,400,0.125,700,0.2,753.1083409,0.196063048,0.421631677,0.627026995,0.954565719,0.999863834,0.999863834,0.999999985,1
900,600,400,0.125,700,0.3,753.1083414,0.196054508,0.421600828,0.626949692,0.954573445,0.999863903,0.999863903,0.999999985,1
900,600,400,0.125,700,0.4,753.1083419,0.196046082,0.421570436,0.626873894,0.954581149,0.999863972,0.999863972,0.999999985,1
900,600,400,0.125,700,0.5,753.1083423,0.196037738,0.421540289,0.626798781,0.954589004,0.999864041,0.999864041,0.999999985,1
900,600,500,0.125,200,0.1,341.2323153,0.207478077,0.451553673,0.69950686,0.992855556,0.999994673,0.999994673,1,1
900,600,500,0.125,200,0.2,341.2215743,0.207701471,0.451946004,0.700178579,0.992935044,0.999994828,0.999994828,1,1
